Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Location,Transaction_Time,Device_Used,Account_Age,Credit_Score,Previous_Fraud,Is_Fraud
T6501,C2971,634.51,Deposit,"Cruzshire, Germany",2025-02-10 08:52:20,Web,4,343,0,0
T6502,C7682,4807.34,Transfer,"Mossview, Jersey",2025-02-01 05:54:20,Web,10,356,1,0
T6503,C7677,6530.25,Withdrawal,"Mcdowellbury, Italy",2025-02-01 07:37:20,Mobile,19,728,0,0
T6504,C4371,5249.42,Online Payment,"Rodriguezmouth, Iran",2025-01-20 20:29:32,POS Terminal,1,798,1,1
T6505,C3018,2440.28,Online Payment,"Lake Ryan, Dominican Republic",2025-02-12 16:51:35,Mobile,10,505,1,0
T6506,C9642,9098.81,Withdrawal,"Lake Benjaminberg, United States Virgin Islands",2025-01-30 18:50:07,POS Terminal,19,756,1,0
T6507,C7219,6788.85,Deposit,"East Felicia, Zimbabwe",2025-01-13 00:02:19,Mobile,12,792,1,1
T6508,C9312,6169.59,Withdrawal,"North Gabriellefort, Indonesia",2025-02-07 01:59:04,POS Terminal,2,655,1,0
T6509,C2533,9967.19,Deposit,"Martinside, Australia",2025-01-19 07:32:24,Web,6,331,0,1
T6510,C8701,6274.19,Transfer,"Rasmussenhaven, Indonesia",2025-02-12 07:33:18,POS Terminal,11,410,1,0
T6511,C1585,8778.51,Deposit,"Garciaside, Slovakia (Slovak Republic)",2025-01-12 20:31:26,ATM,3,765,1,0
T6512,C3262,61.23,Transfer,"Port Kelly, Guatemala",2025-02-15 09:41:17,Web,13,846,1,0
T6513,C5891,7430.43,Transfer,"South David, Chile",2025-01-27 03:09:00,POS Terminal,16,565,0,0
T6514,C8414,2942.73,Online Payment,"Johnshire, Czech Republic",2025-02-12 03:24:58,ATM,13,342,0,0
T6515,C6366,7794.52,Online Payment,"Duranborough, United States Virgin Islands",2025-01-29 09:47:40,ATM,9,724,0,0
T6516,C9737,91.59,Online Payment,"South Jasonland, Vanuatu",2025-02-07 09:04:44,POS Terminal,9,547,1,0
T6517,C1927,8653.73,Withdrawal,"West Jasminemouth, Comoros",2025-02-15 14:00:29,Web,7,379,1,1
T6518,C4578,2989.76,Deposit,"Lake Davidland, China",2025-02-12 21:37:08,ATM,15,623,1,0
T6519,C2538,7148.57,Deposit,"West Jeffrey, Zambia",2025-02-09 21:34:54,POS Terminal,16,529,0,0
T6520,C3963,8780.77,Transfer,"Maynardport, Finland",2025-02-01 06:48:18,Web,20,386,0,0
T6521,C6920,3458.41,Deposit,"Rosefort, Lesotho",2025-01-13 20:59:33,POS Terminal,2,353,0,0
T6522,C2951,3984.91,Transfer,"East Cherylland, Timor-Leste",2025-01-02 17:22:11,Web,10,476,1,1
T6523,C4822,3471.75,Withdrawal,"South Christopher, Serbia",2025-02-14 20:56:11,ATM,10,377,1,1
T6524,C9250,9812.16,Online Payment,"Jamesberg, United States of America",2025-01-26 08:04:05,Web,7,603,1,1
T6525,C2940,2288.84,Transfer,"Barbaraland, French Polynesia",2025-01-27 15:48:04,Web,8,580,0,0
T6526,C1072,3139.97,Deposit,"Mariafort, Jordan",2025-01-15 20:05:22,POS Terminal,18,468,1,1
T6527,C9918,7092.17,Withdrawal,"Sherryfurt, Indonesia",2025-01-16 23:15:55,POS Terminal,14,745,0,0
T6528,C4270,2288.49,Withdrawal,"Gutierrezville, Tonga",2025-01-16 02:23:48,ATM,13,619,0,0
T6529,C4431,6985.93,Withdrawal,"Willisview, Martinique",2025-01-15 19:16:34,Mobile,7,351,0,0
T6530,C2731,5743.17,Withdrawal,"Gordonport, Iran",2025-02-02 19:26:58,POS Terminal,2,655,1,0
T6531,C7410,3399.38,Transfer,"Crawfordberg, Guyana",2025-01-01 11:30:43,Web,12,508,1,1
T6532,C9248,7858.13,Online Payment,"Chavezborough, Portugal",2025-01-05 10:47:42,Mobile,6,795,0,0
T6533,C2191,8447.68,Deposit,"Reginaldville, Uruguay",2025-01-03 14:51:55,ATM,11,679,0,0
T6534,C8387,4183.56,Withdrawal,"North Kristietown, Antigua and Barbuda",2025-01-22 16:50:37,POS Terminal,3,754,1,1
T6535,C9130,6482.75,Online Payment,"Smithstad, Sudan",2025-01-22 07:25:53,ATM,4,429,1,0
T6536,C3921,8622.31,Deposit,"Williamsfort, Indonesia",2025-01-23 15:00:04,ATM,1,459,0,0
T6537,C4543,2889.12,Deposit,"Woodsfort, Nepal",2025-02-10 12:44:42,Web,8,526,1,0
T6538,C7323,5759.44,Transfer,"North Brittany, Grenada",2025-02-11 04:04:30,Mobile,4,589,1,0
T6539,C5454,4664.29,Deposit,"Cynthiatown, Korea",2025-02-12 05:16:06,Mobile,19,788,1,1
T6540,C4011,1366.0,Withdrawal,"Ginabury, Morocco",2025-01-17 21:13:33,Web,6,518,0,0
T6541,C5749,746.39,Deposit,"Peckfort, Cocos (Keeling) Islands",2025-02-09 04:58:18,Mobile,8,344,1,1
T6542,C9282,8040.7,Transfer,"Adrianburgh, Kenya",2025-01-20 01:30:20,ATM,1,743,1,0
T6543,C6253,7805.71,Deposit,"Mccoyshire, Belgium",2025-01-20 22:58:41,Mobile,12,399,0,1
T6544,C5197,6320.33,Withdrawal,"Aliciaburgh, Guyana",2025-02-14 10:23:04,ATM,7,738,1,1
T6545,C9973,8361.07,Deposit,"Port Robertburgh, Greece",2025-01-21 13:02:21,POS Terminal,2,512,0,0
T6546,C7940,5641.38,Deposit,"New Susan, Barbados",2025-01-19 10:28:13,Web,5,513,1,0
T6547,C8575,8004.71,Withdrawal,"North Jessicaburgh, Uruguay",2025-01-16 04:50:27,ATM,12,798,1,1
T6548,C4882,6832.07,Online Payment,"North Ethanborough, Seychelles",2025-01-17 07:01:44,ATM,18,614,0,0
T6549,C6872,3434.6,Online Payment,"North Zacharymouth, Mali",2025-02-08 23:35:06,Web,20,714,1,0
T6550,C5944,9060.75,Online Payment,"Lake Danielleshire, Moldova",2025-02-05 04:18:22,Mobile,7,350,1,0
T6551,C5532,6165.75,Online Payment,"New Catherineberg, Togo",2025-02-06 09:47:40,Mobile,19,835,1,0
T6552,C5234,9008.23,Transfer,"West Carlos, Kuwait",2025-01-27 20:28:21,ATM,16,768,0,0
T6553,C8919,4948.77,Online Payment,"Ernestmouth, Bangladesh",2025-01-07 13:49:41,Web,9,450,0,0
T6554,C8877,5187.88,Online Payment,"New Alex, Suriname",2025-01-14 07:57:44,Mobile,11,717,1,0
T6555,C5275,7808.23,Withdrawal,"East Christopherchester, Netherlands",2025-02-13 06:36:13,ATM,7,425,1,0
T6556,C8558,5911.0,Withdrawal,"Sloanville, Estonia",2025-01-01 03:46:10,ATM,1,588,1,1
T6557,C5706,4911.48,Transfer,"Port Kevin, Spain",2025-01-24 19:09:22,POS Terminal,10,733,1,1
T6558,C8700,4093.08,Deposit,"Shanemouth, Croatia",2025-02-09 15:18:23,POS Terminal,18,765,0,0
T6559,C3735,8415.36,Online Payment,"Port Williamshire, Indonesia",2025-01-07 07:55:17,Mobile,1,328,1,0
T6560,C5077,6594.48,Withdrawal,"West Chelseymouth, Iraq",2025-01-31 05:43:00,ATM,19,682,1,0
T6561,C7343,9310.79,Deposit,"Danielleton, Greece",2025-02-09 07:04:40,Web,1,425,1,0
T6562,C8998,161.4,Online Payment,"West Keith, Germany",2025-01-26 10:43:47,POS Terminal,19,373,1,0
T6563,C1437,7385.76,Online Payment,"Robertstad, Grenada",2025-01-21 05:26:16,Mobile,10,330,0,0
T6564,C1543,4528.93,Online Payment,"East Ashley, Marshall Islands",2025-02-05 02:53:18,POS Terminal,8,777,1,1
T6565,C7531,1833.43,Online Payment,"Rubioville, Angola",2025-02-01 17:05:54,Web,13,395,1,1
T6566,C5506,4633.87,Deposit,"Cathyland, Puerto Rico",2025-01-15 21:46:36,Mobile,20,320,0,0
T6567,C5084,7780.82,Deposit,"Aaronbury, Estonia",2025-01-28 04:04:54,Mobile,18,642,1,1
T6568,C6309,6792.98,Transfer,"Bakerside, Palestinian Territory",2025-01-03 04:17:56,ATM,18,519,0,0
T6569,C5827,4138.02,Withdrawal,"South Kevin, Kenya",2025-01-10 14:20:39,Web,6,812,1,1
T6570,C1688,8748.73,Deposit,"Lake Jennastad, Lesotho",2025-01-04 06:03:38,Mobile,8,306,0,1
T6571,C7156,8801.94,Online Payment,"West Paulafurt, American Samoa",2025-02-12 23:23:55,Web,20,664,1,0
T6572,C6076,5938.97,Transfer,"Owensmouth, Central African Republic",2025-01-15 21:53:17,ATM,7,720,0,0
T6573,C8109,4438.36,Withdrawal,"West April, Falkland Islands (Malvinas)",2025-01-21 02:21:41,POS Terminal,20,385,0,1
T6574,C2225,4802.61,Transfer,"Lake Joseton, Burundi",2025-02-13 13:51:56,Web,4,343,0,1
T6575,C5944,441.3,Online Payment,"South Joshuaton, Afghanistan",2025-01-24 18:51:55,Mobile,20,347,1,0
T6576,C3750,7959.53,Deposit,"Kevinchester, Gambia",2025-02-05 23:16:02,Mobile,19,833,1,0
T6577,C1466,4283.46,Withdrawal,"Lake Daniel, Germany",2025-02-13 20:55:01,POS Terminal,4,446,1,0
T6578,C3423,7003.22,Online Payment,"North Tylerview, Chile",2025-01-18 08:39:08,ATM,4,824,1,1
T6579,C6316,2555.31,Transfer,"South Peter, Antigua and Barbuda",2025-01-11 11:14:27,ATM,17,685,0,0
T6580,C6998,349.44,Withdrawal,"New Ericchester, Niger",2025-01-20 01:47:32,Mobile,11,586,0,0
T6581,C4121,4133.26,Withdrawal,"Brownland, Ukraine",2025-02-03 19:03:14,Mobile,19,503,1,1
T6582,C6745,3020.59,Transfer,"New Christianton, Barbados",2025-02-09 04:40:02,POS Terminal,13,798,1,0
T6583,C1884,8875.65,Withdrawal,"Jamieburgh, Northern Mariana Islands",2025-01-04 14:25:36,ATM,8,804,1,0
T6584,C3998,3763.24,Online Payment,"North Bethany, Dominican Republic",2025-01-04 03:18:06,ATM,1,568,0,0
T6585,C6000,3804.01,Deposit,"Port Theresa, Kuwait",2025-02-07 21:30:28,Web,1,849,1,0
T6586,C4987,3533.14,Online Payment,"Richardstad, Saint Martin",2025-01-15 04:19:35,Web,3,370,1,0
T6587,C4630,6965.68,Deposit,"Marvinhaven, Fiji",2025-01-03 18:56:50,POS Terminal,17,400,1,1
T6588,C1874,3296.99,Transfer,"Johnville, Hungary",2025-01-29 02:14:04,ATM,2,617,1,0
T6589,C1066,8908.84,Withdrawal,"New Paige, Heard Island and McDonald Islands",2025-02-06 13:10:10,POS Terminal,5,614,0,0
T6590,C7559,732.87,Deposit,"West Catherinetown, Vietnam",2025-01-10 21:54:01,POS Terminal,9,819,0,1
T6591,C7555,6565.11,Transfer,"North Elizabeth, Slovakia (Slovak Republic)",2025-01-22 15:03:26,Web,20,657,0,0
T6592,C4409,9595.21,Deposit,"East Bryan, Latvia",2025-02-15 00:33:17,Web,6,613,0,0
T6593,C5849,3956.53,Deposit,"New Adam, Maldives",2025-01-29 09:26:36,Mobile,2,669,1,0
T6594,C1677,5482.86,Transfer,"Edwardsborough, Malaysia",2025-01-13 16:19:31,ATM,16,605,1,1
T6595,C4634,6879.24,Online Payment,"East Davidchester, Togo",2025-01-04 00:29:52,ATM,20,757,0,0
T6596,C1452,8783.93,Withdrawal,"South Robert, British Indian Ocean Territory (Chagos Archipelago)",2025-02-04 17:25:16,Mobile,8,433,1,0
T6597,C8288,9672.57,Transfer,"South Pamelaside, Montenegro",2025-01-11 12:50:16,POS Terminal,17,318,1,0
T6598,C5153,6450.57,Withdrawal,"Douglasmouth, Peru",2025-01-27 03:43:47,Mobile,9,492,1,0
T6599,C7832,908.61,Online Payment,"East Elizabethport, Poland",2025-01-09 19:01:29,ATM,3,582,1,0
T6600,C7520,4293.23,Online Payment,"Matthewsfort, Turkmenistan",2025-02-04 11:27:49,Web,16,679,0,1
T6601,C6388,1237.81,Online Payment,"Smithborough, South Georgia and the South Sandwich Islands",2025-01-03 05:29:13,ATM,16,390,0,0
T6602,C9436,3709.77,Transfer,"West David, Bahamas",2025-01-29 17:11:39,ATM,8,303,1,1
T6603,C8424,2273.72,Online Payment,"Martinezton, Ecuador",2025-02-13 23:24:58,ATM,19,553,0,0
T6604,C1317,355.87,Online Payment,"South Kendra, Bangladesh",2025-01-26 04:12:25,POS Terminal,10,477,0,0
T6605,C9857,1921.33,Withdrawal,"Mollyton, Turks and Caicos Islands",2025-02-01 12:42:53,Web,13,785,1,0
T6606,C2210,5401.48,Transfer,"Williamsmouth, Belarus",2025-01-29 12:08:01,Mobile,20,575,1,0
T6607,C9209,5497.89,Online Payment,"New Hannah, Sudan",2025-02-13 12:46:34,ATM,2,448,1,0
T6608,C1882,7632.03,Deposit,"Port Eric, Monaco",2025-02-05 17:18:06,ATM,17,722,1,0
T6609,C2067,3788.06,Online Payment,"Port Nathan, Ireland",2025-01-09 02:31:57,Mobile,7,710,0,0
T6610,C5947,2507.74,Deposit,"South Cindy, Gabon",2025-02-04 18:46:45,Web,19,783,1,0
T6611,C4906,8225.2,Transfer,"Melindaburgh, Afghanistan",2025-02-03 23:22:31,ATM,8,600,1,1
T6612,C6687,8812.43,Deposit,"South Rachael, Brazil",2025-01-20 23:45:00,ATM,15,515,1,0
T6613,C7804,1733.32,Online Payment,"Andrewville, Gibraltar",2025-01-25 14:55:42,POS Terminal,18,789,0,0
T6614,C5676,858.91,Withdrawal,"Jasontown, Kuwait",2025-01-08 00:24:20,POS Terminal,12,625,1,0
T6615,C4155,860.68,Deposit,"Cathyport, Mali",2025-02-12 08:44:53,Mobile,12,441,0,0
T6616,C9083,9237.07,Deposit,"Port Jennifer, Netherlands",2025-01-16 05:08:56,ATM,1,540,0,1
T6617,C4245,8116.73,Withdrawal,"North Ricardohaven, Liechtenstein",2025-02-02 15:26:42,Web,10,347,0,1
T6618,C9008,642.69,Online Payment,"Port Kennethburgh, Saint Vincent and the Grenadines",2025-02-06 08:45:17,Mobile,7,707,1,1
T6619,C1854,961.81,Withdrawal,"Nicholasland, Mongolia",2025-01-16 00:10:13,Mobile,13,519,1,0
T6620,C5889,7014.24,Withdrawal,"Ochoaberg, Germany",2025-01-01 18:09:01,ATM,6,780,0,1
T6621,C4939,9506.0,Transfer,"Dickersonshire, Bouvet Island (Bouvetoya)",2025-01-15 07:45:57,ATM,3,396,0,0
T6622,C1864,4060.38,Deposit,"East Adamside, Albania",2025-02-09 19:00:26,Mobile,19,651,1,0
T6623,C3895,2760.59,Deposit,"Port Heatherborough, Holy See (Vatican City State)",2025-02-03 15:52:13,Web,9,349,0,0
T6624,C1895,9211.98,Withdrawal,"West William, Tokelau",2025-02-05 07:08:25,POS Terminal,8,396,1,0
T6625,C7558,9622.01,Online Payment,"Lake Christymouth, French Southern Territories",2025-01-29 17:48:48,POS Terminal,13,456,0,0
T6626,C5348,3451.94,Transfer,"Maloneport, Cyprus",2025-01-05 06:42:22,Web,20,757,1,1
T6627,C8543,9777.62,Deposit,"Port Robertmouth, Uganda",2025-02-03 21:43:49,ATM,1,842,0,0
T6628,C3607,7762.56,Transfer,"East Patricia, Central African Republic",2025-02-02 00:49:10,Web,20,420,1,0
T6629,C2793,5203.32,Withdrawal,"North Jessicaburgh, Azerbaijan",2025-01-30 23:13:19,ATM,15,357,0,1
T6630,C8970,8918.9,Online Payment,"South Stevenfort, Myanmar",2025-01-11 01:09:57,Mobile,7,722,1,0
T6631,C6537,6934.29,Transfer,"East Craig, Turkmenistan",2025-02-15 23:07:37,Mobile,16,373,0,0
T6632,C9736,3185.23,Withdrawal,"North Juan, Kyrgyz Republic",2025-01-30 19:27:25,Web,19,530,0,0
T6633,C4328,8391.87,Withdrawal,"Michaelburgh, Brunei Darussalam",2025-02-15 05:24:10,POS Terminal,2,831,0,0
T6634,C1327,814.34,Withdrawal,"Phillipsburgh, Reunion",2025-02-15 22:46:39,POS Terminal,8,574,1,0
T6635,C8603,6289.68,Transfer,"North Charlesfurt, Cyprus",2025-01-31 23:38:22,Web,12,648,0,0
T6636,C1582,4522.42,Withdrawal,"Sandersmouth, Somalia",2025-02-13 14:42:36,Mobile,7,812,0,0
T6637,C3603,5595.51,Deposit,"Collinsshire, Egypt",2025-01-19 21:05:50,Mobile,12,447,1,0
T6638,C2280,7982.13,Deposit,"Marieburgh, Argentina",2025-01-03 02:16:56,ATM,1,313,1,1
T6639,C8549,4724.4,Transfer,"Rosechester, Saint Pierre and Miquelon",2025-01-19 13:05:05,ATM,14,495,1,0
T6640,C5184,481.25,Withdrawal,"West Susan, Panama",2025-02-09 09:52:04,Mobile,12,356,1,1
T6641,C1702,679.36,Transfer,"South Joseph, Taiwan",2025-01-05 18:13:58,ATM,10,723,1,1
T6642,C9337,2250.49,Withdrawal,"North Elizabeth, South Georgia and the South Sandwich Islands",2025-02-13 23:09:27,Mobile,12,308,1,0
T6643,C3296,2290.48,Transfer,"Patriciashire, Turkey",2025-02-14 11:08:44,ATM,12,612,0,0
T6644,C6591,3407.13,Deposit,"Jamesville, Saint Barthelemy",2025-01-19 18:55:09,ATM,10,301,0,0
T6645,C7702,7378.45,Withdrawal,"Melanieshire, American Samoa",2025-01-21 18:47:43,POS Terminal,15,771,1,0
T6646,C4367,3781.35,Withdrawal,"Port Shannonchester, Fiji",2025-01-12 18:22:38,Web,16,343,1,0
T6647,C6978,8775.7,Deposit,"Kathleenstad, Liberia",2025-01-05 14:39:51,ATM,11,376,1,1
T6648,C1115,5162.87,Transfer,"Port Danielton, French Polynesia",2025-02-16 08:20:32,Mobile,9,682,1,0
T6649,C7131,8697.3,Transfer,"Robertostad, Burkina Faso",2025-01-01 22:16:00,Web,10,652,0,0
T6650,C5437,9902.04,Withdrawal,"West Stephanie, Cook Islands",2025-01-16 01:54:41,ATM,19,687,0,0
T6651,C5194,234.45,Deposit,"North Ryan, Oman",2025-02-04 13:23:51,Mobile,19,333,0,0
T6652,C8404,1689.46,Online Payment,"Thomastown, Russian Federation",2025-01-13 04:49:18,POS Terminal,8,653,0,0
T6653,C3755,4797.31,Transfer,"North Richardville, Ethiopia",2025-01-15 10:04:55,ATM,20,783,0,0
T6654,C4511,1950.47,Deposit,"West Lisamouth, Kyrgyz Republic",2025-01-19 08:16:59,ATM,11,604,0,0
T6655,C5416,251.99,Transfer,"New Amandaville, Senegal",2025-01-07 06:15:05,POS Terminal,20,454,0,0
T6656,C7711,7047.51,Online Payment,"Lake Dorischester, Vanuatu",2025-01-29 22:38:34,Web,14,317,0,0
T6657,C1799,8418.38,Deposit,"New Dannyville, Bangladesh",2025-01-22 09:55:27,Web,9,797,0,0
T6658,C2329,6791.93,Withdrawal,"Deanfurt, Saint Vincent and the Grenadines",2025-01-05 08:20:18,Web,11,569,1,0
T6659,C2423,4791.78,Deposit,"Monicamouth, Jordan",2025-02-15 11:51:07,POS Terminal,20,739,0,0
T6660,C1077,5025.9,Transfer,"West Johnberg, Argentina",2025-01-23 05:42:51,Mobile,16,598,0,0
T6661,C6524,962.18,Online Payment,"Grayfort, Turkey",2025-01-21 13:50:14,Mobile,9,385,0,1
T6662,C4795,3342.61,Withdrawal,"Jasonbury, Malaysia",2025-01-14 05:57:07,Web,3,344,1,1
T6663,C5101,2499.71,Transfer,"Georgeview, Tunisia",2025-02-14 08:25:37,Web,8,590,0,0
T6664,C9632,7589.97,Withdrawal,"West James, French Polynesia",2025-01-07 07:57:46,Mobile,9,819,0,1
T6665,C6529,4049.52,Deposit,"Port Nancyport, Cook Islands",2025-01-05 04:04:53,ATM,6,679,0,0
T6666,C6342,115.27,Deposit,"Port Jeffreystad, Russian Federation",2025-01-28 20:18:08,POS Terminal,5,742,1,1
T6667,C6145,1049.43,Transfer,"Johnshire, Suriname",2025-01-06 23:23:00,ATM,14,474,0,0
T6668,C1988,4049.73,Deposit,"Lake Michaelmouth, Nepal",2025-01-19 17:29:43,ATM,15,394,0,1
T6669,C2901,9546.96,Transfer,"New Austin, Switzerland",2025-02-15 07:28:24,POS Terminal,3,510,1,0
T6670,C9012,382.17,Deposit,"Josephville, Benin",2025-02-15 17:02:51,Mobile,15,648,1,0
T6671,C6519,446.69,Deposit,"Virginiabury, Falkland Islands (Malvinas)",2025-02-01 06:44:48,ATM,14,409,1,1
T6672,C9273,8773.33,Withdrawal,"Lake Sherryland, Mexico",2025-02-12 18:57:40,ATM,7,446,1,0
T6673,C6389,7417.52,Deposit,"South Lorifurt, Belarus",2025-02-11 19:30:07,Web,18,448,0,1
T6674,C4989,6936.33,Online Payment,"Alvarezshire, Paraguay",2025-01-29 08:14:59,Mobile,3,695,1,1
T6675,C3294,413.98,Withdrawal,"Frosttown, British Indian Ocean Territory (Chagos Archipelago)",2025-01-11 20:56:51,Mobile,15,565,1,0
T6676,C8913,5434.96,Transfer,"Lake Michael, Korea",2025-01-17 08:49:57,POS Terminal,6,553,0,0
T6677,C8508,1917.6,Transfer,"Adamshire, Suriname",2025-01-19 07:16:09,Web,9,636,1,0
T6678,C7449,2010.77,Online Payment,"West Roberthaven, Oman",2025-01-23 01:51:48,Mobile,17,629,1,0
T6679,C4468,1230.81,Withdrawal,"Ericstad, Puerto Rico",2025-02-16 07:43:21,Web,5,344,1,0
T6680,C4789,2996.15,Transfer,"Lake Michaelborough, Syrian Arab Republic",2025-02-11 15:40:45,Web,10,493,0,0
T6681,C6781,5317.01,Transfer,"Laurenton, Uruguay",2025-01-29 00:42:40,Web,8,398,0,0
T6682,C5155,7058.62,Transfer,"Thomasbury, Serbia",2025-01-05 03:56:51,POS Terminal,1,645,0,0
T6683,C4706,7332.84,Deposit,"Lake William, Mexico",2025-01-13 11:27:08,POS Terminal,15,304,0,0
T6684,C9912,6547.01,Deposit,"Rachelmouth, Vietnam",2025-01-14 09:53:43,ATM,11,416,1,0
T6685,C2499,250.65,Withdrawal,"Cowantown, Albania",2025-01-17 23:59:40,POS Terminal,12,603,1,1
T6686,C2986,165.03,Transfer,"East Albert, Mongolia",2025-02-13 23:57:13,ATM,18,837,1,0
T6687,C5458,8637.39,Transfer,"Robinsonland, Malawi",2025-02-01 16:43:29,Web,18,750,1,0
T6688,C6498,940.29,Withdrawal,"Hernandezborough, New Caledonia",2025-01-01 20:33:46,ATM,14,416,1,1
T6689,C1644,8640.99,Transfer,"Davidfort, Zimbabwe",2025-02-08 21:15:46,ATM,13,795,0,0
T6690,C7192,3852.01,Deposit,"New Joseph, Nepal",2025-01-19 07:07:29,Web,15,553,0,0
T6691,C4524,400.49,Transfer,"Angelaberg, Bahrain",2025-02-15 21:13:23,Mobile,8,831,1,1
T6692,C4290,5337.39,Online Payment,"East Carrie, Saint Kitts and Nevis",2025-01-16 17:33:52,Mobile,14,733,0,0
T6693,C3562,2896.84,Transfer,"Port Andrea, Mali",2025-01-17 00:51:58,Web,14,782,1,0
T6694,C9602,7272.16,Online Payment,"New Brianna, Guernsey",2025-02-03 15:52:54,Web,3,323,0,0
T6695,C8147,8253.56,Online Payment,"East Richardtown, Singapore",2025-01-05 22:55:44,ATM,13,658,0,0
T6696,C7347,4030.86,Online Payment,"Josephborough, Saint Lucia",2025-01-20 08:27:30,POS Terminal,2,435,1,0
T6697,C3971,5652.31,Transfer,"South Kevinview, Taiwan",2025-02-09 06:11:14,POS Terminal,19,799,1,0
T6698,C7130,6708.18,Withdrawal,"North Ebonyfort, Kenya",2025-01-03 21:29:45,Web,14,734,0,0
T6699,C6417,6464.44,Deposit,"North Justin, Morocco",2025-01-03 02:47:26,ATM,16,437,1,1
T6700,C7185,4673.66,Withdrawal,"Jessicaberg, Rwanda",2025-01-10 22:22:22,POS Terminal,10,808,1,1
T6701,C1595,2779.74,Deposit,"Goodhaven, Jamaica",2025-02-06 10:11:50,POS Terminal,12,390,0,1
T6702,C8898,4292.18,Withdrawal,"Danielside, Angola",2025-02-07 06:52:17,POS Terminal,20,637,0,0
T6703,C8492,7504.49,Deposit,"Lake Joshua, Hong Kong",2025-01-21 02:12:28,Mobile,16,395,1,1
T6704,C6768,6266.37,Deposit,"Patrickberg, Tuvalu",2025-01-10 16:06:38,Mobile,12,686,0,1
T6705,C1716,7861.54,Withdrawal,"Michaelborough, Senegal",2025-02-05 23:31:52,Mobile,19,393,1,1
T6706,C2430,1532.27,Deposit,"Castroburgh, United States Virgin Islands",2025-02-04 07:24:59,Mobile,5,380,1,0
T6707,C9162,7073.19,Withdrawal,"North Helenbury, Saudi Arabia",2025-01-19 18:26:24,ATM,7,837,1,1
T6708,C1853,6125.21,Transfer,"New Bridget, Heard Island and McDonald Islands",2025-01-22 05:24:47,Web,8,363,0,0
T6709,C4000,9127.34,Transfer,"Rogerston, Italy",2025-02-15 03:02:49,POS Terminal,16,342,1,1
T6710,C6997,1509.73,Online Payment,"Loritown, Micronesia",2025-01-12 08:58:05,Web,3,360,1,1
T6711,C1665,9334.46,Online Payment,"Port Amy, Brunei Darussalam",2025-02-02 07:51:09,ATM,9,660,0,0
T6712,C4568,1555.14,Online Payment,"Port Susan, Cote d'Ivoire",2025-01-29 21:44:43,Web,3,783,1,0
T6713,C1679,9102.26,Withdrawal,"New Jennifer, Nicaragua",2025-01-25 08:44:53,Web,17,566,1,1
T6714,C1926,8976.56,Online Payment,"West Barry, Croatia",2025-01-08 02:41:19,Web,2,452,1,0
T6715,C4318,4777.06,Online Payment,"Port Leeview, Greece",2025-01-01 04:55:24,POS Terminal,10,805,1,0
T6716,C7859,3620.71,Withdrawal,"Stephanieland, Marshall Islands",2025-01-06 22:09:57,POS Terminal,6,565,1,0
T6717,C8330,9700.35,Online Payment,"Laurahaven, Bangladesh",2025-01-30 08:26:54,Web,12,703,1,0
T6718,C9103,6806.45,Online Payment,"Port Aprilville, Northern Mariana Islands",2025-01-18 06:29:35,POS Terminal,5,774,1,1
T6719,C4342,6792.57,Online Payment,"East Andrew, Palestinian Territory",2025-01-26 03:42:27,Web,14,447,1,1
T6720,C7555,4702.26,Transfer,"Johnside, Liberia",2025-01-06 19:17:44,Web,13,574,1,1
T6721,C7191,1468.74,Withdrawal,"Christopherborough, Armenia",2025-01-07 01:44:58,POS Terminal,1,401,0,0
T6722,C7299,2667.3,Withdrawal,"Lake Scottstad, Nigeria",2025-01-21 21:44:06,POS Terminal,10,846,0,0
T6723,C4056,479.48,Withdrawal,"Ronaldtown, Uzbekistan",2025-01-06 08:50:16,POS Terminal,13,685,1,1
T6724,C9148,5545.49,Withdrawal,"Sandersfort, Suriname",2025-01-13 19:54:12,Mobile,14,513,1,0
T6725,C3066,5959.21,Withdrawal,"Kendramouth, Netherlands Antilles",2025-01-29 00:26:20,Web,20,672,1,1
T6726,C1654,1590.03,Withdrawal,"New Amanda, Northern Mariana Islands",2025-01-26 17:00:24,Mobile,5,308,1,1
T6727,C6523,2458.32,Online Payment,"North Michaelside, Belize",2025-01-23 21:19:36,POS Terminal,16,458,0,0
T6728,C6952,6845.92,Withdrawal,"North Patriciaport, Macao",2025-01-15 19:59:41,Mobile,14,748,1,0
T6729,C4104,144.79,Online Payment,"Michelleberg, Sierra Leone",2025-02-06 20:00:05,ATM,1,537,0,0
T6730,C9984,7575.84,Deposit,"Port Kathleenview, Djibouti",2025-01-14 15:23:47,ATM,7,430,1,1
T6731,C1823,3468.68,Transfer,"Port Johnathan, Oman",2025-01-02 07:22:05,POS Terminal,17,663,1,0
T6732,C9519,5202.58,Online Payment,"West David, Turkmenistan",2025-01-11 05:47:41,Web,8,412,0,0
T6733,C9856,7697.36,Online Payment,"Jasminview, Canada",2025-01-11 12:05:09,Mobile,11,388,0,1
